IP,id,srcportb1024,type,srccnt,dstcnt
8.65.216.111,776,0,1,0,2
8.65.216.107,777,0,3,6,2
8.65.216.106,778,0,3,3,5
8.65.216.104,779,0,3,4,2
8.65.216.103,780,0,3,4,2
8.65.216.102,781,0,3,2,1
8.65.216.101,782,0,3,2,1
8.65.212.37,783,0,2,1,0
8.65.208.87,784,0,1,0,1
8.65.208.82,785,0,2,1,0
8.65.208.76,786,0,1,0,1
8.65.208.40,787,0,1,0,1
8.65.208.221,788,0,1,0,1
8.65.208.146,789,0,2,1,0
8.65.208.102,790,0,1,0,1
8.65.200.103,791,0,1,0,1
8.65.192.6,792,0,1,0,1
8.65.192.4,793,0,1,0,2
8.65.192.30,794,0,1,0,1
8.65.192.22,795,0,1,0,1
8.65.192.21,796,0,1,0,1
8.65.192.20,797,0,1,0,3
8.65.192.13,798,0,1,0,1
8.65.160.5,799,0,1,0,1
8.65.160.3,800,0,1,0,1
8.65.160.12,801,0,1,0,1
8.65.160.11,802,0,1,0,1
8.65.152.84,803,0,1,0,1
8.65.152.79,804,0,2,1,0
8.65.152.59,805,0,1,0,1
8.65.152.33,806,0,2,1,0
8.65.152.226,807,0,3,2,1
8.65.152.221,808,0,2,2,0
8.65.152.157,809,0,2,1,0
8.65.152.154,810,0,2,1,0
8.65.152.146,811,0,2,1,0
8.65.152.145,812,0,1,0,1
8.65.144.87,813,0,1,0,1
8.65.144.23,814,0,1,0,1
8.65.144.15,815,0,1,0,1
8.65.136.27,816,0,1,0,1
8.65.136.26,817,0,1,0,1
8.65.136.22,818,0,1,0,2
8.65.136.20,819,0,1,0,3
8.65.136.148,820,0,1,0,1
8.65.136.13,821,0,1,0,1
8.65.132.9,822,0,1,0,1
8.65.132.29,823,0,1,0,1
8.65.132.28,824,0,1,0,1
8.65.132.26,825,0,1,0,1
8.65.132.2,826,0,1,0,1
8.65.130.29,827,0,1,0,1
8.65.130.28,828,0,1,0,1
8.65.130.27,829,0,1,0,1
8.65.130.26,830,0,1,0,2
8.65.130.25,831,0,1,0,1
8.65.130.24,832,0,1,0,1
8.65.130.17,833,0,1,0,1
8.65.129.7,834,0,1,0,1
8.65.129.26,835,0,1,0,1
8.65.129.25,836,0,1,0,1
8.65.129.23,837,0,1,0,1
8.65.129.21,838,0,1,0,2
8.65.129.20,839,0,1,0,1
8.65.128.9,840,0,1,0,13
8.65.128.87,841,0,1,0,1
8.65.128.82,842,0,1,0,1
8.65.128.8,843,0,1,0,23
8.65.128.71,844,0,1,0,1
8.65.128.7,845,0,1,0,25
8.65.128.6,846,0,1,0,6
8.65.128.52,847,0,1,0,1
8.65.128.5,848,0,1,0,16
8.65.128.49,849,0,1,0,1
8.65.128.4,850,0,1,0,19
8.65.128.37,851,0,1,0,1
8.65.128.31,852,0,1,0,2
8.65.128.30,853,0,1,0,8
8.65.128.3,854,0,1,0,14
8.65.128.29,855,0,1,0,12
8.65.128.28,856,0,1,0,21
8.65.128.27,857,0,1,0,11
8.65.128.26,858,0,1,0,23
8.65.128.25,859,0,1,0,12
8.65.128.24,860,0,1,0,10
8.65.128.23,861,0,1,0,25
8.65.128.22,862,0,1,0,29
8.65.128.21,863,0,1,0,25
8.65.128.20,864,0,1,0,23
8.65.128.2,865,0,1,0,11
8.65.128.19,866,0,1,0,1
8.65.128.18,867,0,1,0,9
8.65.128.17,868,0,1,0,20
8.65.128.16,869,0,1,0,7
8.65.128.155,870,0,1,0,1
8.65.128.154,871,0,1,0,1
8.65.128.153,872,0,1,0,1
8.65.128.150,873,0,1,0,1
8.65.128.15,874,0,1,0,21
8.65.128.148,875,0,1,0,1
8.65.128.145,876,0,1,0,1
8.65.128.144,877,0,1,0,1
8.65.128.14,878,0,1,0,1
8.65.128.135,879,0,1,0,2
8.65.128.13,880,0,1,0,10
8.65.128.12,881,0,3,1,23
8.65.128.11,882,0,1,0,11
8.65.128.10,883,0,3,1,3
8.65.128.1,884,0,1,0,11
8.65.128.0,885,0,1,0,1
8.65.0.8,886,0,1,0,1
8.65.0.23,887,0,1,0,2
8.65.0.21,888,0,1,0,1
8.65.0.16,889,0,1,0,1
8.65.0.12,890,0,1,0,1
8.65.0.10,891,0,1,0,1
8.64.220.60,892,0,1,0,1
8.64.216.78,893,0,2,1,0
8.64.216.62,894,0,2,1,0
8.64.216.229,895,0,2,1,0
8.64.216.113,896,0,3,1,1
8.64.216.106,897,0,3,1,1
8.64.208.221,898,0,2,1,0
8.64.200.77,899,0,1,0,1
8.64.130.20,900,0,1,0,1
8.64.128.7,901,0,1,0,2
8.64.128.22,902,0,1,0,1
8.64.128.15,903,0,1,0,1
8.64.128.13,904,0,1,0,1
8.64.120.197,905,0,2,1,0
8.64.112.246,906,0,2,1,0
8.63.128.206,907,0,2,1,0
8.62.240.5,908,0,1,0,1
8.62.240.4,909,0,1,0,1
8.62.240.35,910,0,1,0,1
8.62.240.153,911,0,1,0,1
8.62.240.13,912,0,1,0,1
8.62.128.206,913,0,2,2,0
8.60.138.3,914,0,2,2,0
8.60.13.231,915,0,2,1,0
8.58.240.4,916,0,1,0,1
8.57.88.206,917,0,2,2,0
8.56.88.207,918,0,2,2,0
8.56.88.206,919,0,2,3,0
8.56.249.225,920,0,2,1,0
8.56.249.221,921,0,2,1,0
8.56.248.253,922,0,2,1,0
8.56.248.245,923,0,2,1,0
8.56.248.242,924,2,3,2,2
8.56.248.225,925,0,2,1,0
8.56.124.231,926,0,1,0,1
8.56.124.230,927,0,1,0,1
8.55.240.9,928,0,1,0,1
8.55.240.7,929,0,1,0,1
8.55.240.3,930,0,1,0,1
8.55.160.204,931,0,2,1,0
8.55.128.207,932,0,2,1,0
8.55.128.206,933,0,2,3,0
8.54.248.7,934,0,1,0,1
8.54.248.14,935,0,1,0,1
8.54.244.19,936,0,1,0,1
8.54.244.153,937,0,1,0,1
8.54.242.68,938,0,1,0,1
8.54.241.6,939,0,1,0,1
8.54.241.35,940,0,1,0,1
8.54.241.19,941,0,1,0,1
8.54.240.9,942,0,1,0,14
8.54.240.83,943,0,1,0,5
8.54.240.74,944,0,1,0,1
8.54.240.7,945,0,1,0,8
8.54.240.6,946,0,1,0,18
8.54.240.5,947,0,1,0,15
8.54.240.42,948,0,1,0,1
8.54.240.4,949,0,1,0,8
8.54.240.35,950,0,1,0,21
8.54.240.3,951,0,1,0,13
8.54.240.26,952,0,1,0,1
8.54.240.217,953,0,2,1,0
8.54.240.20,954,0,1,0,1
8.54.240.2,955,0,1,0,11
8.54.240.19,956,0,1,0,24
8.54.240.18,957,0,1,0,4
8.54.240.17,958,0,1,0,11
8.54.240.16,959,0,1,0,16
8.54.240.153,960,0,3,6,13
8.54.240.15,961,0,1,0,6
8.54.240.14,962,0,1,0,7
8.54.240.134,963,0,1,0,1
8.54.240.13,964,0,1,0,10
8.54.240.12,965,0,1,0,6
8.54.240.11,966,0,1,0,1
8.54.240.10,967,0,1,0,6
8.54.240.1,968,0,1,0,6
8.54.240.0,969,0,1,0,1
8.54.224.7,970,0,1,0,1
8.54.224.35,971,0,1,0,1
8.54.224.3,972,0,1,0,1
8.54.224.18,973,0,1,0,1
8.54.216.223,974,0,2,1,0
8.54.216.221,975,0,2,21,0
8.54.216.213,976,0,2,1,0
8.54.208.35,977,0,1,0,2
8.54.208.19,978,0,1,0,1
8.54.208.17,979,0,1,0,1
8.54.192.207,980,0,2,1,0
8.54.192.206,981,0,2,2,0
8.54.176.35,982,0,1,0,1
8.54.176.17,983,0,1,0,1
8.54.176.16,984,0,1,0,1
8.54.165.101,985,0,1,0,1
8.54.160.206,986,0,2,3,0
8.54.138.11,987,0,2,1,0
8.54.128.222,988,0,2,2,0
8.54.128.207,989,0,2,86,0
8.54.128.206,990,0,2,164,0
8.54.128.205,991,0,2,2,0
8.54.128.203,992,0,2,2,0
8.54.128.202,993,0,2,1,0
8.54.128.198,994,0,2,1,0
8.54.112.9,995,0,1,0,2
8.54.112.7,996,0,1,0,1
8.54.112.6,997,0,1,0,1
8.54.112.35,998,0,1,0,1
8.54.112.153,999,0,2,1,0
8.54.112.13,1000,0,1,0,1
8.53.237.25,1001,0,1,0,1
8.53.236.178,1002,0,1,0,1
8.53.216.221,1003,0,2,2,0
8.53.154.3,1004,0,2,1,0
8.53.140.230,1005,0,2,1,0
8.52.240.7,1006,0,1,0,1
8.52.240.16,1007,0,1,0,1
8.52.238.179,1008,0,1,0,1
8.52.238.173,1009,0,1,0,1
8.52.237.184,1010,0,1,0,1
8.52.236.55,1011,0,1,0,1
8.52.236.185,1012,0,1,0,16
8.52.236.184,1013,0,1,0,3
8.52.236.183,1014,0,1,0,4
8.52.236.180,1015,0,1,0,2
8.52.236.179,1016,0,1,0,10
8.52.236.178,1017,0,1,0,7
8.52.236.177,1018,0,1,0,1
8.52.236.176,1019,0,1,0,2
8.52.236.175,1020,0,1,0,1
8.52.236.174,1021,0,1,0,8
8.52.236.173,1022,0,1,0,3
8.52.236.172,1023,0,1,0,2
8.52.236.168,1024,0,1,0,1
8.52.236.152,1025,0,1,0,1
8.52.235.24,1026,0,1,0,1
8.52.234.201,1027,0,1,0,1
8.52.234.198,1028,0,1,0,1
8.52.216.93,1029,0,2,1,0
8.52.206.132,1030,0,2,16,0
8.52.204.46,1031,0,2,1,0
8.52.202.3,1032,0,2,1,0
8.52.179.242,1033,0,2,2,0
8.52.178.8,1034,0,2,5,0
8.52.176.250,1035,0,2,1,0
8.52.176.238,1036,0,2,2,0
8.52.172.231,1037,0,2,1,0
8.52.171.81,1038,0,2,3,0
8.52.171.245,1039,0,2,2,0
8.52.160.151,1040,0,1,0,1
8.52.148.110,1041,0,2,2,0
8.52.148.103,1042,0,2,2,0
8.52.142.35,1043,0,2,1,0
8.52.140.75,1044,0,2,3,0
8.52.140.74,1045,0,2,7,0
8.52.140.244,1046,0,2,1,0
8.52.140.240,1047,0,2,1,0
8.52.140.231,1048,0,2,1,0
8.52.140.230,1049,0,2,2,0
8.52.140.229,1050,0,2,3,0
8.52.140.228,1051,0,2,3,0
8.52.140.227,1052,0,2,1,0
8.52.140.226,1053,0,2,3,0
8.52.140.212,1054,0,2,2,0
8.52.140.211,1055,0,2,1,0
8.52.140.210,1056,0,2,1,0
8.52.140.101,1057,0,2,1,0
8.52.139.3,1058,0,2,1,0
8.52.138.7,1059,0,2,1,0
8.52.138.3,1060,0,2,132,0
8.52.138.244,1061,0,2,3,0
8.52.138.21,1062,0,2,9,0
8.52.138.195,1063,0,2,1,0
8.52.138.193,1064,0,2,2,0
8.52.138.191,1065,0,2,2,0
8.52.138.159,1066,0,2,1,0
8.52.138.131,1067,0,2,1,0
8.52.136.75,1068,0,2,1,0
8.52.132.75,1069,0,2,1,0
8.52.129.219,1070,0,2,1,0
8.52.128.206,1071,0,2,1,0
8.51.80.112,1072,0,1,0,1
8.50.242.249,1073,0,1,0,1
8.50.240.9,1074,0,1,0,1
8.50.240.4,1075,0,1,0,2
8.50.240.35,1076,0,1,0,1
8.50.240.19,1077,0,1,0,1
8.50.240.153,1078,0,2,1,0
8.50.218.221,1079,0,1,0,1
8.50.128.207,1080,0,2,1,0
8.50.128.206,1081,0,2,2,0
8.50.120.247,1082,1,1,0,1
8.50.113.246,1083,1,1,0,1
8.50.112.89,1084,0,1,0,1
8.50.112.81,1085,0,1,0,1
8.50.112.26,1086,0,1,0,1
8.50.112.254,1087,1,1,0,1
8.50.112.247,1088,1,3,1,1
8.50.112.246,1089,1,3,6,1
8.50.112.241,1090,0,1,0,1
8.5.128.2,1091,0,1,0,1
8.49.219.246,1092,0,2,1,0
8.48.206.132,1093,0,2,2,0
8.48.142.3,1094,0,2,1,0
8.48.140.231,1095,0,2,1,0
8.48.138.3,1096,0,2,2,0
8.48.138.191,1097,0,2,1,0
8.48.112.246,1098,0,2,2,0
8.47.236.221,1099,1,1,0,1
8.46.236.221,1100,4,3,20,7
8.46.204.221,1101,0,1,0,1
8.44.236.221,1102,0,2,1,0
8.41.216.221,1103,0,2,1,0
8.4.168.11,1104,0,1,0,6
8.39.88.247,1105,1,1,0,1
8.39.240.35,1106,0,1,0,1
8.39.216.255,1107,1,1,0,1
8.39.216.247,1108,5,3,19,6
8.39.216.246,1109,0,2,1,0
8.39.216.245,1110,1,1,0,1
8.39.216.243,1111,1,1,0,1
8.39.208.247,1112,0,2,1,0
8.37.216.247,1113,0,2,1,0
8.37.216.222,1114,0,2,1,0
8.37.216.221,1115,0,3,5,2
8.37.216.217,1116,0,1,0,1
8.37.152.221,1117,0,2,1,0
8.36.236.183,1118,0,1,0,1
8.36.236.173,1119,0,1,0,1
8.36.140.212,1120,0,2,1,0
8.36.138.3,1121,0,2,1,0
8.35.220.58,1122,0,2,1,0
8.35.220.147,1123,0,1,0,1
8.33.251.246,1124,1,1,0,1
8.33.251.118,1125,1,1,0,1
8.33.219.246,1126,17,3,16,17
8.33.218.221,1127,1,1,0,1
8.33.217.246,1128,1,1,0,1
8.33.216.221,1129,6,3,12,7
8.33.120.213,1130,1,1,0,1
8.32.216.221,1131,0,2,1,0
8.31.88.207,1132,0,2,1,0
8.3.220.9,1133,0,1,0,1
8.3.220.78,1134,0,1,0,1
8.3.220.61,1135,0,1,0,1
8.3.220.60,1136,0,1,0,2
8.3.220.57,1137,0,1,0,1
8.3.220.43,1138,0,1,0,1
8.3.220.31,1139,0,1,0,1
8.3.220.229,1140,0,3,2,3
8.3.220.228,1141,0,1,0,1
8.3.220.224,1142,0,2,1,0
8.3.220.221,1143,0,2,1,0
8.3.220.217,1144,0,2,1,0
8.3.220.160,1145,0,2,1,0
8.3.220.159,1146,0,1,0,1
8.3.220.144,1147,0,1,0,1
8.3.220.143,1148,0,1,0,1
8.3.220.123,1149,0,1,0,1
8.3.220.117,1150,0,2,1,0
8.3.220.110,1151,0,1,0,1
8.3.220.109,1152,0,2,1,0
8.3.220.103,1153,0,1,0,1
8.3.220.102,1154,0,2,1,0
8.3.216.77,1155,0,1,0,1
8.3.216.226,1156,1,1,0,1
8.3.216.221,1157,0,2,1,0
8.3.204.43,1158,0,2,1,0
8.3.204.26,1159,0,2,1,0
8.3.204.178,1160,0,2,1,0
8.3.156.87,1161,0,2,1,0
8.28.88.207,1162,0,2,1,0
8.28.88.206,1163,0,2,6,0
8.28.88.202,1164,0,2,1,0
8.28.248.253,1165,0,2,4,0
8.28.138.67,1166,0,2,1,0
8.27.248.242,1167,0,2,1,0
8.27.112.246,1168,0,2,1,0
8.27.112.242,1169,0,2,1,0
8.26.248.242,1170,0,2,4,0
8.26.112.58,1171,0,1,0,1
8.26.112.26,1172,1,1,0,3
8.26.112.246,1173,0,3,3,1
8.25.88.207,1174,0,2,1,0
8.25.88.206,1175,0,2,1,0
8.25.249.221,1176,0,2,1,0
8.244.217.221,1177,1,1,0,1
8.242.219.221,1178,1,1,0,1
8.242.218.223,1179,0,1,0,1
8.242.218.221,1180,0,2,1,0
8.24.92.230,1181,0,1,0,1
8.24.88.222,1182,0,2,1,0
8.24.88.207,1183,0,2,78,0
8.24.88.206,1184,0,2,128,0
8.24.88.205,1185,0,2,3,0
8.24.88.202,1186,0,2,3,0
8.24.88.198,1187,0,2,2,0
8.24.80.206,1188,0,2,1,0
8.24.252.253,1189,0,2,1,0
8.24.249.253,1190,0,2,1,0
8.24.249.229,1191,0,2,2,0
8.24.249.228,1192,0,2,3,0
8.24.249.227,1193,0,2,4,0
8.24.249.225,1194,0,2,77,0
8.24.249.224,1195,0,2,1,0
8.24.249.221,1196,0,2,8,0
8.24.248.255,1197,0,2,1,0
8.24.248.253,1198,4,3,69,4
8.24.248.250,1199,1,3,1,1
8.24.248.242,1200,6,3,61,6
8.24.248.240,1201,0,2,1,0
8.24.248.237,1202,0,2,1,0
8.24.240.242,1203,0,2,1,0
8.24.24.207,1204,0,2,1,0
8.24.24.206,1205,0,2,3,0
8.24.217.225,1206,0,2,1,0
8.24.217.221,1207,0,2,1,0
8.24.216.242,1208,0,2,1,0
8.24.216.207,1209,0,2,2,0
8.24.216.206,1210,0,2,1,0
8.24.216.198,1211,0,2,1,0
8.24.185.225,1212,0,2,4,0
8.24.184.253,1213,0,2,4,0
8.24.184.242,1214,0,2,2,0
8.24.184.197,1215,0,1,0,1
8.24.158.230,1216,0,1,0,1
8.24.124.230,1217,0,1,0,2
8.24.121.225,1218,0,2,3,0
8.24.120.207,1219,0,2,1,0
8.24.120.206,1220,0,2,1,0
8.227.80.12,1221,0,1,0,1
8.227.220.29,1222,0,2,1,0
8.225.216.140,1223,0,1,0,1
8.22.8.254,1224,0,1,0,1
8.22.8.190,1225,0,1,0,1
8.22.240.7,1226,0,1,0,1
8.22.240.4,1227,0,1,0,1
8.22.240.19,1228,0,1,0,1
8.22.216.221,1229,0,2,1,0
8.22.128.207,1230,0,2,3,0
8.22.128.206,1231,0,2,3,0
8.22.112.30,1232,1,1,0,1
8.22.112.246,1233,1,3,1,2
8.22.104.246,1234,1,1,0,1
8.22.0.190,1235,0,1,0,3
8.216.88.206,1236,0,2,1,0
8.211.220.229,1237,0,2,1,0
8.210.216.221,1238,0,2,2,0
8.209.216.221,1239,0,2,1,0
8.209.128.20,1240,0,1,0,1
8.203.0.17,1241,0,1,0,1
8.201.216.77,1242,0,1,0,1
8.20.68.9,1243,0,1,0,1
8.20.236.177,1244,0,1,0,1
8.20.112.246,1245,0,2,1,0
8.20.111.105,1246,0,1,0,1
8.20.11.20,1247,0,1,0,0
8.20.1.31,1248,0,1,0,1
8.2.220.159,1249,0,1,0,1
8.2.112.247,1250,1,3,1,1
8.2.112.246,1251,2,3,2,2
8.195.240.2,1252,0,1,0,1
8.195.220.87,1253,0,1,0,1
8.195.220.58,1254,0,2,1,0
8.195.220.51,1255,0,2,1,0
8.195.220.49,1256,0,2,1,0
8.195.220.29,1257,0,1,0,1
8.195.220.28,1258,0,1,0,1
8.195.220.230,1259,0,1,0,1
8.195.220.23,1260,0,2,1,0
8.195.220.221,1261,0,2,1,0
8.195.220.164,1262,0,2,1,0
8.195.220.160,1263,0,2,1,0
8.195.220.146,1264,0,2,1,0
8.195.220.12,1265,0,2,1,0
8.195.220.101,1266,1,1,0,1
8.195.216.226,1267,0,2,1,0
8.195.216.221,1268,0,2,1,0
8.195.156.16,1269,0,2,1,0
8.193.220.147,1270,0,1,0,1
8.193.217.114,1271,0,2,1,0
8.193.216.39,1272,0,2,1,0
8.193.216.36,1273,0,2,1,0
8.193.216.34,1274,0,1,0,1
8.193.216.230,1275,0,2,1,0
8.193.216.226,1276,0,2,2,0
8.193.216.221,1277,0,1,0,1
8.193.216.19,1278,0,1,0,1
8.193.216.102,1279,0,2,1,0
8.193.128.7,1280,0,1,0,1
8.193.128.29,1281,0,1,0,1
8.193.128.28,1282,0,1,0,2
8.193.128.17,1283,0,1,0,1
8.192.216.221,1284,0,2,1,0
8.191.23.200,1285,0,1,0,1
8.19.96.246,1286,0,2,1,0
8.19.112.89,1287,0,1,0,1
8.19.112.26,1288,0,1,0,1
8.19.112.246,1289,4,1,0,4
8.188.236.178,1290,0,1,0,1
8.186.216.221,1291,0,2,1,0
8.184.88.206,1292,0,2,1,0
8.184.248.253,1293,0,2,1,0
8.183.216.247,1294,0,2,1,0
8.182.240.9,1295,0,1,0,2
8.182.240.7,1296,0,1,0,1
8.182.240.2,1297,0,1,0,1
8.182.240.18,1298,0,1,0,1
8.182.224.207,1299,0,2,1,0
8.182.192.206,1300,0,2,1,0
8.182.128.207,1301,0,2,3,0
8.182.128.206,1302,0,2,3,0
8.180.148.103,1303,0,2,1,0
8.180.138.3,1304,0,2,2,0
8.18.97.246,1305,1,1,0,1
8.18.96.89,1306,0,1,0,1
8.18.96.246,1307,1,1,0,1
8.18.96.242,1308,1,1,0,1
8.18.96.241,1309,0,1,0,1
8.18.80.89,1310,0,1,0,1
8.18.80.26,1311,0,1,0,1
8.18.80.247,1312,0,2,1,0
8.18.80.246,1313,3,3,6,3
8.18.80.241,1314,0,1,0,1
8.18.80.118,1315,0,1,0,1
8.18.48.26,1316,1,1,0,2
8.18.48.247,1317,2,1,0,2
8.18.48.246,1318,1,3,8,1
8.18.48.243,1319,1,1,0,1
8.18.48.241,1320,0,1,0,1
8.18.244.247,1321,1,1,0,1
8.18.242.199,1322,0,1,0,1
8.18.241.26,1323,0,1,0,1
8.18.240.89,1324,0,1,0,1
8.18.240.26,1325,1,1,0,1
8.18.240.247,1326,0,2,1,0
8.18.240.246,1327,2,3,1,2
8.18.240.242,1328,0,2,2,0
8.18.240.230,1329,1,1,0,1
8.18.220.219,1330,0,2,1,0
8.18.216.221,1331,0,2,3,0
8.18.120.246,1332,1,3,2,1
8.18.120.244,1333,1,1,0,1
8.18.120.213,1334,0,1,0,1
8.18.120.178,1335,1,1,0,1
8.18.116.26,1336,0,1,0,1
8.18.116.246,1337,2,3,1,3
8.18.116.118,1338,1,1,0,1
8.18.115.26,1339,0,1,0,0
8.18.115.246,1340,1,1,0,2
8.18.114.246,1341,4,1,0,4
8.18.114.214,1342,3,1,0,3
8.18.113.246,1343,2,1,0,2
8.18.112.89,1344,0,1,0,12
8.18.112.86,1345,1,1,0,1
8.18.112.73,1346,0,1,0,1
8.18.112.58,1347,0,1,0,1
8.18.112.57,1348,0,1,0,1
8.18.112.54,1349,1,1,0,1
8.18.112.30,1350,2,1,0,2
8.18.112.3,1351,0,1,0,1
8.18.112.27,1352,0,3,1,1
8.18.112.26,1353,0,3,15,22
8.18.112.254,1354,3,3,1,4
8.18.112.251,1355,1,1,0,1
8.18.112.247,1356,19,3,15,21
8.18.112.246,1357,167,3,270,177
8.18.112.244,1358,2,3,1,2
8.18.112.243,1359,1,1,0,1
8.18.112.230,1360,1,3,4,1
8.18.112.222,1361,0,2,1,0
8.18.112.214,1362,1,1,0,1
8.18.112.201,1363,1,3,1,3
8.18.112.182,1364,2,1,0,2
8.18.112.18,1365,0,1,0,1
8.18.112.119,1366,1,1,0,1
8.18.112.118,1367,3,1,0,5
8.18.112.115,1368,1,1,0,1
8.18.112.113,1369,0,1,0,2
8.18.112.10,1370,0,1,0,1
8.178.216.221,1371,0,2,1,0
8.178.152.221,1372,0,2,1,0
8.177.216.221,1373,1,3,1,1
8.177.216.220,1374,0,2,1,0
8.167.216.247,1375,0,2,1,0
8.166.240.7,1376,0,1,0,1
8.165.216.221,1377,0,1,0,1
8.161.216.221,1378,0,2,1,0
8.16.88.206,1379,0,2,1,0
8.16.249.225,1380,0,2,2,0
8.16.248.253,1381,0,2,2,0
8.16.248.242,1382,0,2,2,0
8.16.248.225,1383,0,2,1,0
8.16.24.207,1384,0,2,1,0
8.16.216.207,1385,0,2,1,0
8.16.216.206,1386,0,2,1,0
8.16.185.225,1387,0,2,1,0
8.16.128.206,1388,0,2,1,0
8.16.112.26,1389,0,1,0,1
8.16.112.246,1390,1,3,3,1
8.16.112.207,1391,0,2,1,0
8.152.88.206,1392,0,2,3,0
8.152.248.253,1393,0,2,2,0
8.150.216.221,1394,0,2,1,0
8.150.216.217,1395,0,1,0,1
8.150.128.206,1396,0,2,1,0
8.149.216.221,1397,1,3,1,2
8.147.248.221,1398,0,2,1,0
8.147.216.221,1399,1,1,0,2
8.146.92.221,1400,1,1,0,1
8.146.88.221,1401,3,3,1,3
8.146.248.221,1402,0,2,1,0
8.146.218.221,1403,1,1,0,1
8.146.216.253,1404,1,1,0,1
8.146.216.221,1405,25,3,43,33
8.146.216.220,1406,1,1,0,1
8.146.216.217,1407,0,2,1,0
8.146.216.213,1408,0,1,0,1
8.146.216.157,1409,0,1,0,1
8.146.122.241,1410,0,1,0,1
8.146.121.246,1411,1,1,0,1
8.146.112.26,1412,0,1,0,1
8.146.112.247,1413,0,2,2,0
8.146.112.246,1414,3,1,0,3
8.145.248.221,1415,3,1,0,4
8.145.248.205,1416,1,1,0,1
8.145.220.221,1417,1,1,0,1
8.145.216.245,1418,1,1,0,1
8.145.216.221,1419,25,3,36,33
8.145.216.220,1420,1,1,0,1
8.145.216.213,1421,0,2,1,0
8.145.216.209,1422,1,1,0,1
8.145.216.205,1423,1,1,0,1
8.145.200.221,1424,0,1,0,1
8.145.184.197,1425,0,1,0,1
8.144.216.223,1426,0,1,0,1
8.144.216.221,1427,2,1,0,2
8.144.216.217,1428,1,1,0,1
8.144.216.213,1429,1,1,0,1
8.144.152.221,1430,0,2,1,0
8.14.236.221,1431,1,1,0,1
8.14.112.251,1432,0,1,0,2
8.136.249.221,1433,0,2,1,0
8.135.216.221,1434,0,1,0,0
8.131.220.147,1435,0,2,1,0
8.130.80.246,1436,0,2,1,0
8.130.216.253,1437,0,1,0,1
8.130.216.221,1438,1,3,1,1
8.129.216.221,1439,0,2,1,0
8.123.218.221,1440,0,1,0,1
8.122.218.221,1441,0,1,0,1
8.120.249.225,1442,0,2,1,0
8.120.248.253,1443,0,2,2,0
8.12.140.140,1444,0,1,0,1
8.118.240.9,1445,0,1,0,2
8.118.240.43,1446,0,1,0,1
8.118.240.4,1447,0,1,0,2
8.118.240.35,1448,0,1,0,1
8.118.240.19,1449,0,1,0,1
8.118.218.221,1450,0,2,1,0
8.118.216.253,1451,0,1,0,1
8.118.216.221,1452,6,3,13,6
8.118.216.217,1453,1,1,0,1
8.118.216.205,1454,2,1,0,2
8.118.173.198,1455,0,1,0,2
8.118.169.2,1456,1,1,0,1
8.118.165.230,1457,0,1,0,1
8.118.165.199,1458,4,1,0,4
8.118.165.198,1459,0,1,0,6
8.118.165.194,1460,0,1,0,1
8.118.163.114,1461,0,1,0,1
8.118.161.3,1462,0,1,0,1
8.118.161.2,1463,4,1,0,4
8.118.161.1,1464,8,1,0,8
8.118.152.221,1465,0,1,0,2
8.118.128.206,1466,0,2,2,0
8.117.160.248,1467,1,1,0,1
8.116.89.217,1468,0,1,0,1
8.116.224.246,1469,0,1,0,1
8.116.219.223,1470,1,1,0,1
8.116.217.81,1471,1,1,0,1
8.116.217.223,1472,1,1,0,1
8.116.217.221,1473,2,3,11,2
8.116.217.213,1474,1,1,0,1
8.116.217.157,1475,0,1,0,1
8.116.216.223,1476,0,2,1,0
8.116.201.221,1477,1,1,0,1
8.116.160.248,1478,1,1,0,1
8.116.160.247,1479,1,1,0,1
8.116.160.246,1480,0,1,0,3
8.116.160.242,1481,0,1,0,1
8.116.160.183,1482,1,1,0,1
8.116.160.154,1483,0,1,0,3
8.116.160.151,1484,0,1,0,5
8.116.153.221,1485,1,3,1,1
8.116.138.191,1486,0,2,1,0
8.116.128.246,1487,0,1,0,1
8.115.250.223,1488,0,1,0,1
8.115.218.221,1489,1,1,0,1
8.114.219.221,1490,3,3,3,3
8.114.218.253,1491,1,1,0,1
8.114.218.221,1492,26,3,45,31
8.114.218.197,1493,1,1,0,1
8.114.216.224,1494,0,3,3,1
8.114.216.221,1495,0,3,5,3
8.114.216.205,1496,0,2,1,0
8.114.210.221,1497,0,1,0,1
8.114.154.221,1498,0,2,3,0
8.114.120.246,1499,0,1,0,1
8.112.218.221,1500,0,3,1,1
8.112.217.221,1501,0,1,0,1
8.112.160.135,1502,0,1,0,1
8.111.107.230,1503,0,1,0,1
8.110.112.83,1504,0,1,0,1
8.110.112.251,1505,0,1,0,1
8.102.88.221,1506,0,1,0,1
8.102.161.198,1507,0,1,0,1
8.1.216.54,1508,0,2,5,0
8.1.216.225,1509,0,2,1,0
8.1.216.221,1510,1,3,1,2
8.1.129.154,1511,0,1,0,1
8.1.128.6,1512,0,1,0,1
8.1.128.26,1513,0,1,0,1
8.1.128.22,1514,0,1,0,1
8.1.128.20,1515,0,1,0,2
8.0.248.199,1516,0,1,0,1
8.0.216.87,1517,0,1,0,1
8.0.128.29,1518,0,1,0,1
79.67.220.12,1519,0,2,1,0
79.199.160.135,1520,0,2,6,0
79.182.128.206,1521,0,2,1,0
78.99.216.221,1522,0,2,1,0
