""SRCPORT"",""DSTPORT"",""VPI1"",""VCI1"",""DSTID"",""SRCID"",""COMBID""
445,1184,0,100,21854,26188,744
445,1184,0,100,21855,26188,507
445,1185,0,94,21854,23348,627
445,1185,0,94,21864,23348,1024
445,1185,0,100,18164,28366,51143
445,1185,0,100,21855,26188,507
445,1186,0,94,21852,23348,567
445,1186,0,94,21854,23348,627
445,1186,0,100,21852,26188,576
445,1186,0,100,21853,26188,315
445,1186,0,100,21854,26188,744
445,1187,0,100,18354,28366,1564
445,1187,0,100,21850,26188,575
445,1188,0,94,21853,23348,552
445,1188,0,94,21864,23348,1024
445,1188,0,100,21850,26188,575
445,1188,0,100,21851,26188,52
445,1188,0,100,21864,26188,1056
445,1189,0,100,18168,28366,32096
445,1189,0,100,18296,28366,37638
445,1189,0,100,18357,28366,22103
445,1189,0,100,21849,26188,7802
445,1189,0,100,21850,26188,575
445,1189,0,100,21854,26188,744
445,1190,0,94,21852,23348,567
445,1190,0,94,21855,23348,1018
445,1190,0,100,18295,28366,37637
445,1190,0,100,21853,26188,315
445,1190,0,100,21856,26188,984
445,1191,0,94,21855,23348,1018
445,1191,0,94,21864,23348,1024
445,1191,0,100,18357,28366,22103
445,1191,0,100,21851,26188,52
445,1191,0,100,21854,26188,744
445,1191,0,100,21855,26188,507
445,1192,0,94,21856,23348,470
445,1192,0,94,21864,23348,1024
445,1192,0,100,18171,28366,32412
445,1192,0,100,18279,28366,403
445,1192,0,100,20714,28366,5152
445,1192,0,100,21852,26188,576
445,1192,0,100,21856,26188,984
445,1193,0,94,21852,23348,567
445,1193,0,100,18342,28366,32009
445,1193,0,100,21854,26188,744
445,1194,0,94,21851,23348,48
445,1194,0,94,21854,23348,627
445,1194,0,94,21856,23348,470
445,1194,0,100,18130,28366,32801
445,1194,0,100,18155,28366,24299
445,1194,0,100,21850,26188,575
445,1195,0,94,21856,23348,470
445,1195,0,100,18154,28366,33132
445,1195,0,100,18155,28366,24299
445,1195,0,100,21850,26188,575
445,1195,0,100,21851,26188,52
445,1195,0,100,21853,26188,315
445,1195,0,100,21854,26188,744
445,1195,0,100,21856,26188,984
445,1196,0,94,21853,23348,552
445,1196,0,94,21856,23348,470
445,1196,0,94,21864,23348,1024
445,1196,0,100,18155,28366,24299
445,1196,0,100,21850,26188,575
445,1196,0,100,21851,26188,52
445,1196,0,100,21855,26188,507
445,1197,0,94,21855,23348,1018
445,1197,0,94,21864,23348,1024
445,1197,0,100,21850,26188,575
445,1197,0,100,21864,26188,1056
445,1198,0,94,21853,23348,552
445,1198,0,94,21854,23348,627
445,1198,0,100,18130,28366,32801
445,1198,0,100,21852,26188,576
445,1199,0,94,21856,23348,470
445,1199,0,100,21852,26188,576
445,1200,0,94,21864,23348,1024
445,1200,0,100,21855,26188,507
445,1201,0,94,21852,23348,567
445,1201,0,100,20668,28366,42546
445,1201,0,100,21854,26188,744
445,1202,0,100,18357,28366,22103
445,1202,0,100,21856,26188,984
445,1203,0,100,18301,28366,34831
445,1203,0,100,18336,28366,33834
445,1203,0,100,20682,28366,32404
445,1203,0,100,21849,26188,7802
445,1203,0,100,21851,26188,52
445,1204,0,94,21853,23348,552
445,1204,0,94,21855,23348,1018
445,1204,0,100,21856,26188,984
445,1205,0,94,21851,23348,48
445,1205,0,94,21856,23348,470
445,1205,0,100,18296,28366,37638
445,1205,0,100,21850,26188,575
445,1206,0,100,21850,26188,575
445,1206,0,100,21854,26188,744
445,1206,0,100,21855,26188,507
445,1207,0,100,18169,28366,4493
445,1207,0,100,21851,26188,52
445,1207,0,100,21854,26188,744
445,1207,0,100,21864,26188,1056
445,1208,0,94,21852,23348,567
445,1208,0,94,21856,23348,470
445,1208,0,100,21852,26188,576
445,1208,0,100,21853,26188,315
445,1208,0,100,21855,26188,507
445,1208,0,100,21864,26188,1056
445,1209,0,94,21854,23348,627
445,1209,0,100,18115,28366,32325
445,1209,0,100,18279,28366,403
445,1209,0,100,21849,26188,7802
445,1209,0,100,21850,26188,575
445,1209,0,100,21851,26188,52
445,1209,0,100,21854,26188,744
445,1209,0,100,21855,26188,507
445,1210,0,94,21856,23348,470
445,1210,0,100,21854,26188,744
445,1211,0,94,21854,23348,627
445,1211,0,94,21864,23348,1024
445,1211,0,100,21849,26188,7802
445,1211,0,100,21854,26188,744
445,1212,0,100,18279,28366,403
445,1212,0,100,18310,28366,32421
445,1212,0,100,21854,26188,744
445,1213,0,94,21850,23348,626
445,1213,0,94,21852,23348,567
445,1213,0,94,21854,23348,627
445,1213,0,100,20875,28366,37528
445,1213,0,100,21856,26188,984
445,1214,0,94,21851,23348,48
445,1214,0,100,18155,28366,24299
445,1214,0,100,21850,26188,575
445,1214,0,100,21852,26188,576
445,1215,0,100,21849,26188,7802
445,1215,0,100,21853,26188,315
445,1215,0,100,21856,26188,984
445,1216,0,94,21853,23348,552
445,1216,0,100,18186,28366,32981
445,1216,0,100,18342,28366,32009
445,1217,0,94,21851,23348,48
445,1217,0,94,21856,23348,470
445,1217,0,94,21864,23348,1024
445,1217,0,100,18336,28366,33834
445,1217,0,100,21853,26188,315
445,1218,0,94,21853,23348,552
445,1218,0,94,21856,23348,470
445,1218,0,100,18169,28366,4493
445,1218,0,100,21849,26188,7802
445,1218,0,100,21851,26188,52
445,1218,0,100,21853,26188,315
445,1219,0,100,18340,28366,332
445,1219,0,100,21850,26188,575
445,1220,0,94,21785,23348,31881
445,1220,0,94,21852,23348,567
445,1220,0,94,21853,23348,552
445,1220,0,94,21854,23348,627
445,1220,0,94,21864,23348,1024
445,1220,0,100,18357,28366,22103
445,1220,0,100,21853,26188,315
445,1220,0,100,21856,26188,984
445,1221,0,94,21864,23348,1024
445,1221,0,100,18297,28366,3805
445,1221,0,100,21854,26188,744
445,1221,0,100,21864,26188,1056
445,1222,0,94,21853,23348,552
445,1222,0,100,18154,28366,33132
445,1223,0,100,18352,28366,32023
445,1223,0,100,21851,26188,52
445,1223,0,100,21855,26188,507
445,1224,0,100,18279,28366,403
445,1224,0,100,21852,26188,576
445,1224,0,100,21856,26188,984
445,1225,0,94,21850,23348,626
445,1225,0,94,21851,23348,48
445,1225,0,100,21851,26188,52
445,1225,0,100,21854,26188,744
445,1226,0,94,21850,23348,626
445,1226,0,94,21854,23348,627
445,1226,0,100,20703,28366,5180
445,1226,0,100,21852,26188,576
445,1227,0,94,21853,23348,552
445,1227,0,100,21851,26188,52
445,1227,0,100,21853,26188,315
445,1228,0,94,21849,23348,5299
445,1228,0,94,21854,23348,627
445,1228,0,94,21864,23348,1024
445,1228,0,100,18280,28366,401
445,1228,0,100,21850,26188,575
445,1228,0,100,21852,26188,576
445,1229,0,100,18357,28366,22103
445,1230,0,100,21850,26188,575
445,1230,0,100,21853,26188,315
445,1230,0,100,21855,26188,507
445,1231,0,94,21852,23348,567
445,1231,0,94,21853,23348,552
445,1231,0,94,21856,23348,470
445,1231,0,100,18297,28366,3805
445,1231,0,100,21853,26188,315
445,1231,0,100,21855,26188,507
445,1231,0,100,21856,26188,984
445,1231,0,100,21864,26188,1056
445,1232,0,94,21851,23348,48
445,1232,0,94,21854,23348,627
445,1232,0,94,21864,23348,1024
445,1232,0,100,18328,28366,37337
445,1232,0,100,21851,26188,52
445,1232,0,100,21854,26188,744
445,1232,0,100,21864,26188,1056
445,1233,0,94,21854,23348,627
445,1233,0,94,21856,23348,470
445,1233,0,100,18154,28366,33132
445,1233,0,100,18352,28366,32023
445,1234,0,100,18304,28366,2188
445,1234,0,100,21854,26188,744
445,1235,0,100,18217,28366,31928
445,1235,0,100,21850,26188,575
445,1235,0,100,21851,26188,52
445,1235,0,100,21852,26188,576
445,1236,0,94,21853,23348,552
445,1236,0,94,21856,23348,470
445,1236,0,100,21851,26188,52
445,1237,0,94,21851,23348,48
445,1237,0,94,21853,23348,552
445,1237,0,94,21854,23348,627
445,1237,0,100,21851,26188,52
445,1239,0,100,18154,28366,33132
445,1239,0,100,21816,26188,4432
445,1239,0,100,21850,26188,575
445,1239,0,100,21851,26188,52
445,1239,0,100,21854,26188,744
445,1239,0,100,21855,26188,507
445,1239,0,100,21864,26188,1056
445,1240,0,100,18123,28366,37398
445,1240,0,100,18279,28366,403
445,1240,0,100,21856,26188,984
445,1241,0,94,21854,23348,627
445,1241,0,100,20714,28366,5152
445,1241,0,100,20880,28366,5184
445,1241,0,100,21851,26188,52
445,1241,0,100,21856,26188,984
445,1242,0,100,20834,28366,31176
445,1242,0,100,21853,26188,315
445,1243,0,94,21853,23348,552
445,1243,0,100,21856,26188,984
445,1244,0,94,21864,23348,1024
445,1244,0,100,18301,28366,34831
445,1244,0,100,21850,26188,575
445,1244,0,100,21851,26188,52
445,1245,0,100,18154,28366,33132
445,1245,0,100,18188,28366,38035
445,1245,0,100,21850,26188,575
445,1245,0,100,21856,26188,984
445,1245,0,100,21864,26188,1056
445,1246,0,94,21854,23348,627
445,1246,0,94,21856,23348,470
445,1246,0,100,18279,28366,403
445,1246,0,100,21852,26188,576
445,1247,0,94,21851,23348,48
445,1247,0,100,18124,28366,52763
445,1247,0,100,18169,28366,4493
445,1247,0,100,18357,28366,22103
445,1247,0,100,21851,26188,52
445,1247,0,100,21852,26188,576
445,1248,0,94,21853,23348,552
445,1248,0,100,18130,28366,32801
445,1249,0,100,21855,26188,507
445,1250,0,94,21853,23348,552
445,1250,0,94,21856,23348,470
445,1251,0,100,21855,26188,507
445,1251,0,100,21856,26188,984
445,1252,0,94,21849,23348,5299
445,1252,0,94,21864,23348,1024
445,1252,0,100,18171,28366,32412
445,1252,0,100,21851,26188,52
445,1253,0,94,21851,23348,48
445,1253,0,100,21849,26188,7802
445,1254,0,94,21849,23348,5299
445,1254,0,94,21851,23348,48
445,1254,0,100,18155,28366,24299
445,1254,0,100,21850,26188,575
445,1254,0,100,21852,26188,576
445,1254,0,100,21854,26188,744
445,1254,0,100,21856,26188,984
445,1255,0,94,21850,23348,626
445,1255,0,94,21852,23348,567
445,1255,0,100,21850,26188,575
445,1255,0,100,21855,26188,507
445,1256,0,94,21853,23348,552
445,1256,0,94,21864,23348,1024
445,1256,0,100,18354,28366,1564
445,1256,0,100,18357,28366,22103
445,1257,0,94,21851,23348,48
445,1257,0,94,21853,23348,552
445,1257,0,100,21856,26188,984
445,1257,0,100,21864,26188,1056
445,1258,0,100,18170,28366,33978
445,1259,0,94,21854,23348,627
445,1259,0,94,21856,23348,470
445,1259,0,100,21852,26188,576
445,1260,0,94,21853,23348,552
445,1260,0,100,18155,28366,24299
445,1260,0,100,21851,26188,52
445,1261,0,100,18171,28366,32412
445,1261,0,100,18296,28366,37638
445,1261,0,100,21851,26188,52
445,1261,0,100,21864,26188,1056
445,1262,0,94,21853,23348,552
445,1262,0,94,21856,23348,470
445,1262,0,94,21864,23348,1024
445,1262,0,100,18168,28366,32096
445,1262,0,100,21850,26188,575
445,1263,0,94,21853,23348,552
445,1263,0,94,21856,23348,470
445,1263,0,100,18155,28366,24299
445,1263,0,100,21851,26188,52
445,1263,0,100,21853,26188,315
445,1263,0,100,21855,26188,507
445,1263,0,100,21864,26188,1056
445,1264,0,94,21849,23348,5299
445,1264,0,100,21850,26188,575
445,1264,0,100,21852,26188,576
445,1265,0,94,21851,23348,48
445,1265,0,94,21856,23348,470
445,1265,0,100,21850,26188,575
445,1265,0,100,21851,26188,52
445,1265,0,100,21853,26188,315
445,1265,0,100,21855,26188,507
445,1265,0,100,21856,26188,984
445,1266,0,94,21851,23348,48
445,1266,0,94,21853,23348,552
445,1268,0,94,21854,23348,627
445,1268,0,100,21856,26188,984
445,1268,0,100,21864,26188,1056
445,1269,0,100,18155,28366,24299
445,1269,0,100,21850,26188,575
445,1270,0,94,21864,23348,1024
445,1270,0,100,18342,28366,32009
445,1270,0,100,21854,26188,744
445,1270,0,100,21855,26188,507
445,1270,0,100,21856,26188,984
445,1271,0,100,18279,28366,403
445,1271,0,100,21850,26188,575
445,1272,0,94,21856,23348,470
445,1272,0,100,21864,26188,1056
445,1273,0,94,21851,23348,48
445,1273,0,94,21853,23348,552
445,1273,0,100,21852,26188,576
445,1274,0,100,18123,28366,37398
445,1274,0,100,18164,28366,51143
445,1274,0,100,18168,28366,32096
445,1274,0,100,18297,28366,3805
445,1274,0,100,18342,28366,32009
445,1274,0,100,21850,26188,575
445,1275,0,94,21853,23348,552
445,1275,0,100,21851,26188,52
445,1275,0,100,21856,26188,984
445,1276,0,94,21849,23348,5299
445,1276,0,94,21851,23348,48
445,1276,0,100,18130,28366,32801
445,1276,0,100,21853,26188,315
445,1276,0,100,21855,26188,507
445,1276,0,100,21856,26188,984
445,1276,0,100,21864,26188,1056
445,1277,0,94,21854,23348,627
445,1277,0,94,21864,23348,1024
445,1277,0,100,18130,28366,32801
445,1277,0,100,18279,28366,403
445,1277,0,100,18357,28366,22103
445,1277,0,100,21850,26188,575
445,1277,0,100,21855,26188,507
445,1278,0,94,21854,23348,627
445,1278,0,100,18169,28366,4493
445,1278,0,100,18311,28366,26271
445,1278,0,100,21856,26188,984
445,1279,0,94,21852,23348,567
445,1279,0,100,20703,28366,5180
445,1279,0,100,21851,26188,52
445,1280,0,94,21852,23348,567
445,1280,0,100,18171,28366,32412
445,1280,0,100,21852,26188,576
445,1281,0,94,21854,23348,627
445,1281,0,100,18169,28366,4493
445,1281,0,100,18296,28366,37638
445,1281,0,100,18297,28366,3805
445,1281,0,100,21855,26188,507
445,1282,0,94,21853,23348,552
445,1282,0,94,21855,23348,1018
445,1282,0,94,21856,23348,470
445,1282,0,100,21851,26188,52
445,1282,0,100,21864,26188,1056
445,1283,0,100,21849,26188,7802
445,1283,0,100,21850,26188,575
445,1283,0,100,21855,26188,507
445,1284,0,94,21856,23348,470
445,1284,0,100,18301,28366,34831
445,1284,0,100,21851,26188,52
445,1285,0,100,18328,28366,37337
445,1285,0,100,21852,26188,576
445,1285,0,100,21854,26188,744
445,1285,0,100,21864,26188,1056
445,1286,0,94,21849,23348,5299
445,1286,0,94,21853,23348,552
445,1286,0,94,21856,23348,470
445,1287,0,94,21856,23348,470
445,1288,0,94,21852,23348,567
445,1288,0,94,21856,23348,470
445,1288,0,100,18342,28366,32009
445,1288,0,100,18357,28366,22103
445,1288,0,100,21849,26188,7802
445,1288,0,100,21854,26188,744
445,1289,0,94,21864,23348,1024
445,1289,0,100,21856,26188,984
445,1290,0,94,21852,23348,567
445,1290,0,94,21853,23348,552
445,1290,0,100,18171,28920,39755
445,1290,0,100,18280,28366,401
445,1290,0,100,20821,29994,59912
445,1291,0,100,18124,28366,52763
445,1291,0,100,18219,28366,154
445,1292,0,94,21851,23348,48
445,1292,0,94,21864,23348,1024
445,1292,0,100,18115,28366,32325
445,1292,0,100,21855,26188,507
445,1293,0,94,21850,23348,626
445,1293,0,94,21851,23348,48
445,1293,0,94,21853,23348,552
445,1293,0,100,18169,28366,4493
445,1293,0,100,18171,28366,32412
445,1293,0,100,21864,26188,1056
445,1294,0,94,21851,23348,48
445,1294,0,100,18279,28366,403
445,1294,0,100,21850,26188,575
445,1294,0,100,21864,26188,1056
445,1295,0,94,21851,23348,48
445,1295,0,100,18352,28366,32023
445,1295,0,100,20703,28366,5180
445,1295,0,100,21849,26188,7802
445,1295,0,100,21852,26188,576
445,1295,0,100,21855,26188,507
445,1296,0,94,21852,23348,567
445,1296,0,100,18154,28366,33132
445,1296,0,100,20682,28366,32404
445,1296,0,100,21850,26188,575
445,1296,0,100,21864,26188,1056
445,1297,0,94,21854,23348,627
445,1297,0,94,21855,23348,1018
445,1297,0,100,18164,28366,51143
445,1297,0,100,18219,28366,154
445,1297,0,100,18310,28366,32421
445,1298,0,94,21852,23348,567
445,1298,0,100,18279,28366,403
445,1298,0,100,18340,28366,332
445,1298,0,100,21856,26188,984
445,1299,0,100,21853,26188,315
445,1299,0,100,21854,26188,744
445,1300,0,94,21853,23348,552
445,1300,0,94,21856,23348,470
445,1300,0,100,18155,28366,24299
445,1300,0,100,18304,28366,2188
445,1300,0,100,20668,28366,42546
445,1300,0,100,21850,26188,575
445,1300,0,100,21851,26188,52
445,1300,0,100,21854,26188,744
445,1300,0,100,21855,26188,507
445,1301,0,94,21856,23348,470
445,1301,0,100,18154,28366,33132
445,1301,0,100,20714,28366,5152
445,1301,0,100,21851,26188,52
445,1301,0,100,21855,26188,507
445,1302,0,94,21852,23348,567
445,1302,0,94,21853,23348,552
445,1302,0,100,20880,28366,5184
445,1302,0,100,21854,26188,744
445,1302,0,100,21855,26188,507
445,1303,0,94,21850,23348,626
445,1303,0,94,21856,23348,470
445,1303,0,94,21864,23348,1024
445,1303,0,94,21889,23348,53136
445,1303,0,100,21852,26188,576
445,1303,0,100,21853,26188,315
445,1304,0,94,21849,23348,5299
445,1304,0,94,21853,23348,552
445,1304,0,100,18342,29065,49681
445,1304,0,100,21854,26188,744
445,1304,0,100,21864,26188,1056
445,1305,0,100,18310,28366,32421
445,1305,0,100,21864,26188,1056
445,1306,0,100,18164,28366,51143
445,1306,0,100,21855,26188,507
445,1307,0,100,20821,28366,42003
445,1307,0,100,21854,26188,744
445,1308,0,94,21852,23348,567
445,1308,0,100,21850,26188,575
445,1308,0,100,21853,26188,315
445,1308,0,100,21854,26188,744
445,1309,0,100,21856,26188,984
445,1309,0,100,21864,26188,1056
445,1310,0,94,21851,23348,48
445,1310,0,94,21864,23348,1024
445,1310,0,100,18186,28366,32981
445,1310,0,100,21855,26188,507
445,1311,0,94,21851,23348,48
445,1311,0,94,21853,23348,552
445,1311,0,94,21855,23348,1018
445,1311,0,100,21851,26188,52
445,1311,0,100,21855,26188,507
445,1311,0,100,21864,26188,1056
445,1311,0,100,21889,26188,35392
445,1312,0,94,21853,23348,552
445,1312,0,100,18154,28366,33132
445,1312,0,100,18342,28366,32009
445,1312,0,100,20879,28366,55685
445,1312,0,100,21850,26188,575
445,1312,0,100,21864,26188,1056
445,1313,0,100,21852,26188,576
445,1313,0,100,21855,26188,507
445,1313,0,100,21856,26188,984
445,1314,0,100,18164,28366,51143
445,1314,0,100,21849,26188,7802
445,1314,0,100,21854,26188,744
445,1315,0,94,21852,23348,567
445,1315,0,100,18154,28366,33132
445,1315,0,100,18301,28366,34831
445,1315,0,100,20668,28366,42546
445,1315,0,100,21851,26188,52
445,1315,0,100,21864,26188,1056
445,1316,0,100,18167,28366,6719
445,1316,0,100,21849,26188,7802
445,1316,0,100,21853,26188,315
445,1316,0,100,21864,26188,1056
445,1317,0,94,21853,23348,552
445,1317,0,94,21855,23348,1018
445,1317,0,100,21853,26188,315
445,1317,0,100,21864,26188,1056
445,1318,0,100,18148,28366,3818
445,1318,0,100,18155,28366,24299
445,1318,0,100,18295,28366,37637
445,1318,0,100,20834,28366,31176
445,1318,0,100,21851,26188,52
445,1318,0,100,21855,26188,507
445,1319,0,94,21849,23348,5299
445,1319,0,94,21851,23348,48
445,1319,0,100,18357,28366,22103
445,1319,0,100,21850,26188,575
445,1320,0,94,21853,23348,552
445,1320,0,100,21851,26188,52
445,1321,0,94,21851,23348,48
445,1321,0,94,21856,23348,470
445,1321,0,100,18279,28366,403
445,1321,0,100,18356,28366,6081
445,1321,0,100,21852,26188,576
445,1321,0,100,21856,26188,984
445,1322,0,94,21850,23348,626
445,1322,0,94,21855,23348,1018
445,1322,0,100,18154,28366,33132
445,1323,0,100,18280,28366,401
445,1323,0,100,21856,26188,984
445,1324,0,94,21864,23348,1024
445,1325,0,94,21852,23348,567
445,1325,0,100,21864,26188,1056
445,1326,0,94,21853,23348,552
445,1326,0,100,18356,28366,6081
445,1326,0,100,21854,26188,744
445,1326,0,100,21864,26188,1056
445,1327,0,100,18219,28366,154
445,1327,0,100,18304,28366,2188
445,1327,0,100,20703,28366,5180
445,1327,0,100,21851,26188,52
445,1327,0,100,21864,26188,1056
445,1328,0,100,18130,28366,32801
445,1328,0,100,18170,28366,33978
445,1328,0,100,21853,26188,315
445,1328,0,100,21854,26188,744
445,1328,0,100,21855,26188,507
445,1329,0,94,21849,23348,5299
445,1329,0,94,21852,23348,567
445,1329,0,100,18155,28366,24299
445,1329,0,100,18340,28366,332
445,1329,0,100,21851,26188,52
445,1330,0,100,18169,28366,4493
445,1330,0,100,18342,28366,32009
445,1330,0,100,21849,26188,7802
445,1330,0,100,21854,26188,744
445,1331,0,94,21853,23348,552
445,1332,0,94,21854,23348,627
445,1332,0,100,20834,28366,31176
445,1332,0,100,20880,28366,5184
445,1332,0,100,21853,26188,315
445,1332,0,100,21864,26188,1056
445,1333,0,94,21850,23348,626
445,1333,0,94,21856,23348,470
445,1333,0,100,18352,28366,32023
445,1333,0,100,21852,26188,576
445,1334,0,100,18155,28366,24299
445,1334,0,100,21851,26188,52
445,1334,0,100,21855,26188,507
445,1334,0,100,21856,26188,984
445,1335,0,94,21856,23348,470
445,1335,0,100,20821,28366,42003
445,1335,0,100,21851,26188,52
445,1335,0,100,21854,26188,744
445,1335,0,100,21855,26188,507
445,1335,0,100,21864,26188,1056
445,1336,0,94,21851,23348,48
445,1336,0,100,18123,28366,37398
445,1336,0,100,18171,28366,32412
445,1336,0,100,18304,28366,2188
445,1336,0,100,18342,28366,32009
445,1336,0,100,21855,26188,507
445,1337,0,100,20682,28366,32404
445,1337,0,100,21849,26188,7802
445,1337,0,100,21850,26188,575
445,1338,0,94,21849,23348,5299
445,1338,0,100,18186,28366,32981
445,1338,0,100,21855,26188,507
445,1338,0,100,21856,26188,984
445,1339,0,94,21853,23348,552
445,1339,0,94,21856,23348,470
445,1339,0,100,21864,26188,1056
445,1340,0,94,21853,23348,552
445,1340,0,94,21854,23348,627
445,1341,0,94,21864,23348,1024
445,1341,0,100,21851,26188,52
445,1341,0,100,21853,26188,315
445,1341,0,100,21854,26188,744
445,1342,0,94,21856,23348,470
445,1342,0,100,18153,28366,39572
445,1342,0,100,18154,28366,33132
445,1342,0,100,18357,28366,22103
445,1342,0,100,21855,26188,507
445,1342,0,100,21864,26188,1056
445,1343,0,94,21850,23348,626
445,1343,0,100,18279,28366,403
445,1344,0,100,18219,28366,154
445,1344,0,100,18284,28366,37704
445,1344,0,100,20879,28366,55685
445,1344,0,100,21854,26188,744
445,1345,0,100,18297,28366,3805
445,1345,0,100,21851,26188,52
445,1345,0,100,21852,26188,576
445,1346,0,94,21849,23348,5299
445,1346,0,94,21852,23348,567
445,1346,0,100,18304,28366,2188
445,1346,0,100,18328,28366,37337
